time keep speed
15:32:21.045 22588 964.0
15:32:22.046 22589 401.0
15:32:23.046 22590 353.0
15:32:24.047 22591 380.0
15:32:25.045 22592 339.0
15:32:26.046 22593 314.0
15:32:27.046 22594 265.0
15:32:28.046 22595 414.0
15:32:29.045 22596 899.0
15:32:30.047 22597 500.0
15:32:31.046 22598 749.0
15:32:32.047 22599 569.0
15:32:33.046 22600 389.0
15:32:34.046 22601 347.0
15:32:35.046 22602 397.0
15:32:36.045 22603 631.0
15:32:37.046 22604 731.0
15:32:38.046 22605 933.0
15:32:39.047 22606 982.0
15:32:40.046 22607 647.0
15:32:41.046 22608 478.0
15:32:42.046 22609 557.0
15:32:43.045 22610 780.0
15:32:44.046 22611 626.0
15:32:45.046 22612 530.0
15:32:46.046 22613 504.0
15:32:47.046 22614 276.0
15:32:48.046 22615 63.0
15:32:49.005 22616 6.0
15:32:50.044 22617 0.0
15:32:51.005 22618 0.0
15:32:52.004 22619 0.0
15:32:53.005 22620 0.0
15:32:54.180 22621 0.0
15:32:55.005 22622 0.0
15:32:56.028 22623 0.0
15:32:57.005 22624 0.0
15:32:58.005 22625 0.0
15:32:59.128 22626 79.0
15:33:00.005 22627 46.0
15:33:01.046 22628 33.0
15:33:02.046 22629 21.0
15:33:03.046 22630 15.0
15:33:04.045 22631 14.0
15:33:05.046 22632 19.0
15:33:06.054 22633 13.0
15:33:07.046 22634 15.0
15:33:08.045 22635 51.0
15:33:09.046 22636 235.0
15:33:10.046 22637 1093.0
15:33:11.046 22638 319.0
15:33:12.046 22639 191.0
15:33:13.046 22640 266.0
15:33:14.046 22641 379.0
15:33:15.045 22642 916.0
15:33:16.046 22643 1035.0
15:33:17.046 22644 1000.0
15:33:18.046 22645 731.0
15:33:19.046 22646 585.0
15:33:20.046 22647 568.0
15:33:21.046 22648 452.0
15:33:22.045 22649 377.0
15:33:23.046 22650 282.0
15:33:24.046 22651 131.0
15:33:25.046 22652 43.0
15:33:26.045 22653 6.0
15:33:27.046 22654 148.0
15:33:28.046 22655 208.0
15:33:29.046 22656 109.0
15:33:30.046 22657 55.0
15:33:31.046 22658 28.0
15:33:32.046 22659 10.0
15:33:33.045 22660 25.0
15:33:34.046 22661 167.0
15:33:35.046 22662 123.0
15:33:36.046 22663 82.0
15:33:37.046 22664 57.0
15:33:38.046 22665 46.0
15:33:39.046 22666 17.0
15:33:40.046 22667 14.0
15:33:41.046 22668 17.0
15:33:42.046 22669 17.0
15:33:43.046 22670 8.0
15:33:44.045 22671 8.0
15:33:45.046 22672 45.0
15:33:46.046 22673 378.0
15:33:47.047 22674 1046.0
15:33:48.045 22675 735.0
15:33:49.046 22676 154.0
15:33:50.046 22677 680.0
15:33:51.046 22678 1137.0
15:33:52.046 22679 509.0
15:33:53.046 22680 436.0
15:33:54.046 22681 307.0
15:33:55.046 22682 462.0
15:33:56.046 22683 432.0
15:33:57.046 22684 536.0
15:33:58.046 22685 855.0
15:33:59.045 22686 662.0
15:34:00.046 22687 392.0
15:34:01.046 22688 375.0
15:34:02.046 22689 362.0
15:34:03.046 22690 243.0
15:34:04.046 22691 111.0
15:34:05.047 22692 41.0
15:34:06.046 22693 7.0
15:34:07.046 22694 7.0
15:34:08.046 22695 122.0
15:34:09.046 22696 72.0
15:34:10.045 22697 42.0
15:34:11.046 22698 19.0
15:34:12.046 22699 5.0
15:34:13.046 22700 9.0
15:34:14.045 22701 8.0
15:34:15.046 22702 6.0
15:34:16.046 22703 113.0
15:34:17.046 22704 628.0
15:34:18.045 22705 332.0
15:34:19.046 22706 235.0
15:34:20.046 22707 200.0
15:34:21.046 22708 182.0
15:34:22.046 22709 274.0
15:34:23.046 22710 948.0
15:34:24.046 22711 329.0
15:34:25.045 22712 265.0
15:34:26.048 22713 224.0
15:34:27.046 22714 206.0
15:34:28.046 22715 155.0
15:34:29.046 22716 103.0
15:34:30.046 22717 142.0
15:34:31.046 22718 150.0
15:34:32.045 22719 116.0
15:34:33.046 22720 221.0
15:34:34.046 22721 204.0
15:34:35.046 22722 159.0
15:34:36.046 22723 125.0
15:34:37.046 22724 87.0
15:34:38.046 22725 39.0
15:34:39.046 22726 25.0
15:34:40.046 22727 17.0
15:34:41.046 22728 10.0
15:34:42.046 22729 107.0
15:34:43.045 22730 751.0
15:34:44.046 22731 953.0
15:34:45.046 22732 738.0
15:34:46.046 22733 549.0
15:34:47.045 22734 501.0
15:34:48.046 22735 365.0
15:34:49.046 22736 320.0
15:34:50.046 22737 575.0
15:34:51.046 22738 837.0
15:34:52.046 22739 842.0
15:34:53.047 22740 556.0
15:34:54.045 22741 415.0
15:34:55.046 22742 323.0
15:34:56.047 22743 171.0
15:34:57.046 22744 57.0
15:34:58.045 22745 15.0
15:34:59.047 22746 19.0
15:35:00.046 22747 278.0
15:35:01.046 22748 271.0
15:35:02.048 22749 194.0
15:35:03.046 22750 115.0
15:35:04.046 22751 59.0
15:35:05.045 22752 22.0
15:35:06.046 22753 48.0
15:35:07.046 22754 22.0
15:35:08.046 22755 16.0
15:35:09.045 22756 16.0
15:35:10.046 22757 5.0
15:35:11.046 22758 7.0
15:35:12.046 22759 5.0
15:35:13.045 22760 2.0
15:35:14.045 22761 0.0
15:35:15.046 22762 4.0
15:35:16.055 22763 44.0
15:35:17.047 22764 728.0
15:35:18.046 22765 957.0
15:35:19.046 22766 294.0
15:35:20.046 22767 244.0
15:35:21.045 22768 235.0
15:35:22.046 22769 559.0
15:35:23.046 22770 1024.0
15:35:24.046 22771 542.0
15:35:25.046 22772 343.0
15:35:26.046 22773 580.0
15:35:27.046 22774 567.0
15:35:28.045 22775 392.0
15:35:29.046 22776 355.0
15:35:30.046 22777 339.0
15:35:31.046 22778 230.0
15:35:32.046 22779 112.0
15:35:33.046 22780 42.0
15:35:34.046 22781 10.0
15:35:35.046 22782 136.0
15:35:36.046 22783 118.0
15:35:37.046 22784 185.0
15:35:38.048 22785 148.0
15:35:39.045 22786 117.0
15:35:40.046 22787 71.0
15:35:41.046 22788 50.0
15:35:42.046 22789 14.0
15:35:43.046 22790 71.0
15:35:44.046 22791 50.0
15:35:45.046 22792 26.0
15:35:46.045 22793 25.0
15:35:47.046 22794 12.0
15:35:48.046 22795 8.0
15:35:49.046 22796 84.0
15:35:50.045 22797 752.0
15:35:51.046 22798 919.0
15:35:52.046 22799 736.0
15:35:53.047 22800 546.0
15:35:54.046 22801 256.0
15:35:55.046 22802 735.0
15:35:56.046 22803 991.0
15:35:57.045 22804 408.0
15:35:58.046 22805 304.0
15:35:59.046 22806 275.0
15:36:00.046 22807 281.0
15:36:01.046 22808 595.0
15:36:02.046 22809 925.0
15:36:03.046 22810 514.0
15:36:04.047 22811 468.0
15:36:05.046 22812 372.0
15:36:06.046 22813 344.0
15:36:07.046 22814 328.0
15:36:08.045 22815 323.0
15:36:09.046 22816 195.0
15:36:10.046 22817 84.0
15:36:11.046 22818 24.0
15:36:12.045 22819 6.0
15:36:13.046 22820 0.0
15:36:14.047 22821 0.0
15:36:15.006 22822 0.0
15:36:16.005 22823 0.0
15:36:17.005 22824 0.0
15:36:18.005 22825 0.0
15:36:19.005 22826 0.0
15:36:20.028 22827 0.0
15:36:21.005 22828 26.0
15:36:22.046 22829 36.0
15:36:23.046 22830 21.0
15:36:24.046 22831 54.0
15:36:25.046 22832 802.0
15:36:26.046 22833 945.0
15:36:27.046 22834 156.0
15:36:28.046 22835 283.0
15:36:29.046 22836 538.0
15:36:30.047 22837 656.0
15:36:31.045 22838 576.0
15:36:32.046 22839 590.0
15:36:33.046 22840 326.0
15:36:34.046 22841 602.0
15:36:35.046 22842 915.0
15:36:36.046 22843 587.0
15:36:37.047 22844 417.0
15:36:38.046 22845 348.0
15:36:39.046 22846 231.0
15:36:40.046 22847 91.0
15:36:41.046 22848 246.0
15:36:42.045 22849 382.0
15:36:43.046 22850 463.0
15:36:44.046 22851 800.0
15:36:45.046 22852 588.0
15:36:46.046 22853 450.0
15:36:47.046 22854 356.0
15:36:48.046 22855 268.0
15:36:49.045 22856 141.0
15:36:50.046 22857 43.0
15:36:51.046 22858 18.0
15:36:52.045 22859 1.0
15:36:53.084 22860 0.0
15:36:54.210 22861 1.0
15:36:55.005 22862 0.0
15:36:56.005 22863 0.0
15:36:57.005 22864 105.0
15:36:58.045 22865 240.0
15:36:59.046 22866 170.0
15:37:00.046 22867 101.0
15:37:01.046 22868 66.0
15:37:02.045 22869 41.0
15:37:03.046 22870 115.0
15:37:04.046 22871 574.0
15:37:05.046 22872 1006.0
15:37:06.046 22873 958.0
15:37:07.046 22874 499.0
15:37:08.046 22875 328.0
15:37:09.046 22876 648.0
15:37:10.046 22877 968.0
15:37:11.046 22878 708.0
15:37:12.046 22879 617.0
15:37:13.046 22880 709.0
15:37:14.046 22881 514.0
15:37:15.046 22882 621.0
15:37:16.046 22883 555.0
15:37:17.046 22884 447.0
15:37:18.046 22885 227.0
15:37:19.045 22886 60.0
15:37:20.046 22887 216.0
15:37:21.046 22888 266.0
15:37:22.046 22889 308.0
15:37:23.046 22890 148.0
15:37:24.046 22891 55.0
15:37:25.046 22892 14.0
15:37:26.146 22893 4.0
15:37:27.045 22894 1.0
15:37:28.046 22895 1.0
15:37:29.046 22896 1.0
15:37:30.046 22897 0.0
15:37:31.046 22898 0.0
15:37:32.004 22899 0.0
15:37:33.004 22900 0.0
15:37:34.006 22901 0.0
15:37:35.005 22902 0.0
15:37:36.004 22903 0.0
15:37:37.045 22904 0.0
15:37:38.005 22905 8.0
15:37:39.046 22906 119.0
15:37:40.046 22907 158.0
15:37:41.046 22908 762.0
15:37:42.046 22909 550.0
15:37:43.046 22910 218.0
15:37:44.045 22911 228.0
15:37:45.046 22912 193.0
15:37:46.104 22913 176.0
15:37:47.006 22914 156.0
15:37:48.046 22915 125.0
15:37:49.046 22916 93.0
15:37:50.046 22917 74.0
15:37:51.045 22918 228.0
15:37:52.046 22919 867.0
15:37:53.046 22920 709.0
15:37:54.046 22921 815.0
15:37:55.045 22922 592.0
15:37:56.046 22923 436.0
15:37:57.046 22924 481.0
15:37:58.046 22925 431.0
15:37:59.046 22926 343.0
15:38:00.046 22927 266.0
15:38:01.046 22928 154.0
15:38:02.046 22929 177.0
15:38:03.046 22930 73.0
15:38:04.046 22931 22.0
15:38:05.005 22932 11.0
15:38:06.045 22933 3.0
15:38:07.005 22934 2.0
15:38:08.005 22935 2.0
15:38:09.005 22936 1.0
15:38:10.006 22937 4.0
15:38:11.004 22938 0.0
15:38:12.004 22939 0.0
15:38:13.005 22940 0.0
15:38:14.005 22941 0.0
15:38:15.004 22942 0.0
15:38:16.005 22943 0.0
15:38:17.047 22944 57.0
15:38:18.046 22945 171.0
15:38:19.046 22946 275.0
15:38:20.046 22947 872.0
15:38:21.046 22948 1021.0
15:38:22.046 22949 456.0
15:38:23.045 22950 403.0
15:38:24.046 22951 367.0
15:38:25.046 22952 287.0
15:38:26.046 22953 252.0
15:38:27.045 22954 215.0
15:38:28.046 22955 169.0
15:38:29.046 22956 99.0
15:38:30.046 22957 49.0
15:38:31.045 22958 24.0
15:38:32.046 22959 15.0
15:38:33.046 22960 3.0
15:38:34.046 22961 91.0
15:38:35.046 22962 106.0
15:38:36.046 22963 73.0
15:38:37.046 22964 53.0
15:38:38.046 22965 36.0
15:38:39.046 22966 27.0
15:38:40.046 22967 18.0
15:38:41.046 22968 99.0
15:38:42.045 22969 549.0
15:38:43.046 22970 719.0
15:38:44.046 22971 238.0
15:38:45.046 22972 219.0
15:38:46.046 22973 183.0
15:38:47.046 22974 170.0
15:38:48.046 22975 148.0
15:38:49.046 22976 116.0
15:38:50.046 22977 125.0
15:38:51.046 22978 196.0
15:38:52.046 22979 191.0
15:38:53.046 22980 789.0
15:38:54.046 22981 589.0
15:38:55.046 22982 272.0
15:38:56.047 22983 235.0
15:38:57.046 22984 201.0
15:38:58.046 22985 188.0
15:38:59.046 22986 243.0
15:39:00.046 22987 215.0
15:39:01.046 22988 467.0
15:39:02.046 22989 365.0
15:39:03.047 22990 260.0
15:39:04.046 22991 229.0
15:39:05.046 22992 192.0
15:39:06.046 22993 136.0
15:39:07.046 22994 90.0
15:39:08.046 22995 167.0
15:39:09.046 22996 239.0
15:39:10.046 22997 825.0
15:39:11.045 22998 711.0
15:39:12.046 22999 316.0
15:39:13.046 23000 256.0
15:39:14.046 23001 238.0
15:39:15.046 23002 233.0
15:39:16.046 23003 287.0
15:39:17.047 23004 881.0
15:39:18.045 23005 589.0
15:39:19.046 23006 508.0
15:39:20.046 23007 462.0
15:39:21.046 23008 452.0
15:39:22.046 23009 567.0
15:39:23.046 23010 649.0
15:39:24.046 23011 447.0
15:39:25.045 23012 392.0
15:39:26.046 23013 303.0
15:39:27.046 23014 146.0
15:39:28.047 23015 49.0
15:39:29.045 23016 10.0
15:39:30.045 23017 3.0
15:39:31.087 23018 1.0
15:39:32.005 23019 0.0
15:39:33.004 23020 0.0
15:39:34.005 23021 0.0
15:39:35.005 23022 0.0
15:39:36.075 23023 0.0
15:39:37.005 23024 0.0
15:39:38.004 23025 0.0
15:39:39.005 23026 78.0
15:39:40.046 23027 172.0
15:39:41.046 23028 116.0
15:39:42.045 23029 71.0
15:39:43.046 23030 49.0
15:39:44.046 23031 34.0
15:39:45.046 23032 24.0
15:39:46.045 23033 17.0
15:39:47.046 23034 18.0
15:39:48.046 23035 11.0
15:39:49.046 23036 14.0
15:39:50.045 23037 9.0
15:39:51.046 23038 9.0
15:39:52.045 23039 6.0
15:39:53.046 23040 3.0
15:39:54.046 23041 8.0
15:39:55.045 23042 3.0
15:39:56.046 23043 2.0
15:39:57.046 23044 291.0
15:39:58.046 23045 1063.0
15:39:59.046 23046 1032.0
15:40:00.046 23047 327.0
15:40:01.046 23048 128.0
15:40:02.046 23049 124.0
15:40:03.046 23050 404.0
15:40:04.046 23051 414.0
15:40:05.046 23052 465.0
15:40:06.046 23053 802.0
15:40:07.054 23054 969.0
15:40:08.046 23055 786.0
15:40:09.046 23056 395.0
15:40:10.046 23057 300.0
15:40:11.046 23058 270.0
15:40:12.046 23059 220.0
15:40:13.045 23060 130.0
15:40:14.046 23061 62.0
15:40:15.046 23062 23.0
15:40:16.005 23063 5.0
15:40:17.045 23064 4.0
15:40:18.004 23065 3.0
15:40:19.005 23066 1.0
15:40:20.046 23067 1.0
15:40:21.023 23068 1.0
15:40:22.004 23069 1.0
15:40:23.004 23070 0.0
15:40:24.235 23071 0.0
15:40:25.007 23072 19.0
15:40:26.046 23073 342.0
15:40:27.046 23074 182.0
15:40:28.108 23075 188.0
15:40:29.005 23076 155.0
15:40:30.046 23077 142.0
15:40:31.046 23078 125.0
15:40:32.046 23079 110.0
15:40:33.046 23080 93.0
15:40:34.045 23081 66.0
15:40:35.046 23082 41.0
15:40:36.046 23083 22.0
15:40:37.045 23084 21.0
15:40:38.045 23085 12.0
15:40:39.046 23086 11.0
15:40:40.046 23087 13.0
15:40:41.046 23088 7.0
15:40:42.046 23089 8.0
15:40:43.047 23090 4.0
15:40:44.046 23091 18.0
15:40:45.046 23092 460.0
15:40:46.047 23093 1136.0
15:40:47.046 23094 607.0
15:40:48.046 23095 260.0
15:40:49.046 23096 123.0
15:40:50.046 23097 152.0
15:40:51.046 23098 283.0
15:40:52.046 23099 1031.0
15:40:53.046 23100 861.0
15:40:54.046 23101 828.0
15:40:55.046 23102 317.0
15:40:56.046 23103 405.0
15:40:57.046 23104 391.0
15:40:58.046 23105 368.0
15:40:59.046 23106 352.0
15:41:00.046 23107 424.0
15:41:01.064 23108 352.0
15:41:02.046 23109 304.0
15:41:03.045 23110 327.0
15:41:04.046 23111 427.0
15:41:05.046 23112 336.0
15:41:06.046 23113 276.0
15:41:07.046 23114 158.0
15:41:08.046 23115 64.0
15:41:09.046 23116 18.0
15:41:10.046 23117 11.0
15:41:11.045 23118 4.0
15:41:12.046 23119 2.0
15:41:13.082 23120 3.0
15:41:14.005 23121 2.0
15:41:15.045 23122 2.0
15:41:16.045 23123 1.0
15:41:17.046 23124 0.0
15:41:18.046 23125 17.0
15:41:19.048 23126 209.0
15:41:20.046 23127 905.0
15:41:21.046 23128 915.0
15:41:22.046 23129 542.0
15:41:23.046 23130 199.0
15:41:24.046 23131 188.0
15:41:25.046 23132 189.0
15:41:26.046 23133 288.0
15:41:27.046 23134 229.0
15:41:28.046 23135 247.0
15:41:29.046 23136 758.0
15:41:30.046 23137 1048.0
15:41:31.046 23138 572.0
15:41:32.046 23139 347.0
15:41:33.046 23140 298.0
15:41:34.046 23141 269.0
15:41:35.046 23142 197.0
15:41:36.046 23143 124.0
15:41:37.048 23144 60.0
15:41:38.045 23145 24.0
15:41:39.046 23146 13.0
15:41:40.046 23147 3.0
15:41:41.046 23148 0.0
15:41:42.046 23149 78.0
15:41:43.046 23150 239.0
15:41:44.046 23151 177.0
15:41:45.046 23152 143.0
15:41:46.054 23153 85.0
15:41:47.046 23154 64.0
15:41:48.046 23155 33.0
15:41:49.046 23156 26.0
15:41:50.045 23157 15.0
15:41:51.046 23158 10.0
15:41:52.046 23159 16.0
15:41:53.046 23160 14.0
15:41:54.045 23161 6.0
15:41:55.047 23162 5.0
15:41:56.046 23163 2.0
15:41:57.046 23164 8.0
15:41:58.045 23165 3.0
15:41:59.045 23166 7.0
15:42:00.046 23167 7.0
15:42:01.046 23168 14.0
15:42:02.045 23169 233.0
15:42:03.046 23170 999.0
15:42:04.046 23171 750.0
15:42:05.046 23172 410.0
15:42:06.046 23173 111.0
15:42:07.046 23174 194.0
15:42:08.046 23175 720.0
15:42:09.046 23176 1061.0
15:42:10.046 23177 536.0
15:42:11.046 23178 418.0
15:42:12.046 23179 378.0
15:42:13.046 23180 298.0
15:42:14.046 23181 347.0
15:42:15.046 23182 402.0
15:42:16.046 23183 324.0
15:42:17.045 23184 267.0
15:42:18.046 23185 175.0
15:42:19.046 23186 88.0
15:42:20.046 23187 28.0
15:42:21.045 23188 13.0
15:42:22.046 23189 6.0
15:42:23.046 23190 1.0
15:42:24.046 23191 2.0
15:42:25.045 23192 0.0
15:42:26.045 23193 2.0
15:42:27.046 23194 2.0
15:42:28.046 23195 3.0
15:42:29.046 23196 9.0
15:42:30.046 23197 142.0
15:42:31.046 23198 167.0
15:42:32.046 23199 135.0
15:42:33.045 23200 108.0
15:42:34.046 23201 103.0
15:42:35.046 23202 88.0
15:42:36.046 23203 79.0
15:42:37.046 23204 70.0
15:42:38.046 23205 47.0
15:42:39.046 23206 52.0
15:42:40.046 23207 582.0
15:42:41.046 23208 224.0
15:42:42.046 23209 195.0
15:42:43.046 23210 169.0
15:42:44.045 23211 143.0
15:42:45.046 23212 134.0
15:42:46.046 23213 119.0
15:42:47.046 23214 92.0
15:42:48.045 23215 71.0
15:42:49.047 23216 35.0
15:42:50.046 23217 28.0
15:42:51.046 23218 22.0
15:42:52.046 23219 11.0
15:42:53.046 23220 54.0
15:42:54.046 23221 46.0
15:42:55.046 23222 36.0
15:42:56.046 23223 26.0
15:42:57.046 23224 22.0
15:42:58.046 23225 9.0
15:42:59.045 23226 13.0
15:43:00.046 23227 16.0
15:43:01.046 23228 9.0
15:43:02.046 23229 11.0
15:43:03.046 23230 9.0
15:43:04.046 23231 27.0
15:43:05.047 23232 282.0
15:43:06.046 23233 721.0
15:43:07.045 23234 1000.0
15:43:08.046 23235 517.0
15:43:09.046 23236 442.0
15:43:10.046 23237 481.0
15:43:11.046 23238 197.0
15:43:12.046 23239 480.0
15:43:13.046 23240 279.0
15:43:14.045 23241 229.0
15:43:15.046 23242 209.0
15:43:16.046 23243 183.0
15:43:17.046 23244 142.0
15:43:18.046 23245 90.0
15:43:19.046 23246 54.0
15:43:20.046 23247 25.0
15:43:21.045 23248 15.0
15:43:22.046 23249 8.0
15:43:23.046 23250 7.0
15:43:24.046 23251 9.0
15:43:25.046 23252 20.0
15:43:26.046 23253 81.0
15:43:27.046 23254 64.0
15:43:28.046 23255 47.0
15:43:29.045 23256 41.0
15:43:30.046 23257 30.0
15:43:31.046 23258 19.0
15:43:32.046 23259 13.0
15:43:33.045 23260 44.0
15:43:34.046 23261 285.0
15:43:35.046 23262 1095.0
15:43:36.046 23263 907.0
15:43:37.046 23264 148.0
15:43:38.046 23265 344.0
15:43:39.046 23266 226.0
15:43:40.045 23267 588.0
15:43:41.046 23268 571.0
15:43:42.046 23269 367.0
15:43:43.046 23270 293.0
15:43:44.046 23271 255.0
15:43:45.046 23272 250.0
15:43:46.046 23273 248.0
15:43:47.045 23274 182.0
15:43:48.047 23275 146.0
15:43:49.046 23276 113.0
15:43:50.046 23277 160.0
15:43:51.045 23278 186.0
15:43:52.046 23279 125.0
15:43:53.046 23280 71.0
15:43:54.046 23281 45.0
15:43:55.045 23282 14.0
15:43:56.055 23283 7.0
15:43:57.046 23284 12.0
15:43:58.047 23285 3.0
15:43:59.045 23286 7.0
15:44:00.046 23287 8.0
15:44:01.046 23288 7.0
15:44:02.046 23289 1.0
15:44:03.046 23290 7.0
15:44:04.045 23291 0.0
15:44:05.046 23292 0.0
15:44:06.046 23293 1.0
15:44:07.046 23294 2.0
15:44:08.045 23295 2.0
15:44:09.046 23296 0.0
15:44:10.046 23297 2.0
15:44:11.046 23298 2.0
15:44:12.045 23299 1.0
15:44:13.045 23300 0.0
15:44:14.046 23301 343.0
15:44:15.046 23302 997.0
15:44:16.045 23303 525.0
15:44:17.046 23304 208.0
15:44:18.046 23305 88.0
15:44:19.046 23306 124.0
15:44:20.046 23307 307.0
15:44:21.046 23308 906.0
15:44:22.046 23309 1074.0
15:44:23.045 23310 382.0
15:44:24.047 23311 539.0
15:44:25.046 23312 312.0
15:44:26.046 23313 261.0
15:44:27.046 23314 228.0
15:44:28.046 23315 184.0
15:44:29.046 23316 103.0
15:44:30.045 23317 58.0
15:44:31.046 23318 95.0
15:44:32.046 23319 225.0
15:44:33.046 23320 187.0
15:44:34.046 23321 137.0
15:44:35.046 23322 219.0
15:44:36.046 23323 266.0
15:44:37.046 23324 467.0
15:44:38.046 23325 356.0
15:44:39.046 23326 261.0
15:44:40.047 23327 273.0
15:44:41.045 23328 289.0
15:44:42.047 23329 436.0
15:44:43.046 23330 304.0
15:44:44.046 23331 295.0
15:44:45.046 23332 467.0
15:44:46.046 23333 571.0
15:44:47.046 23334 923.0
15:44:48.045 23335 667.0
15:44:49.046 23336 597.0
15:44:50.046 23337 349.0
15:44:51.046 23338 294.0
15:44:52.046 23339 221.0
15:44:53.046 23340 126.0
15:44:54.046 23341 53.0
15:44:55.045 23342 15.0
15:44:56.045 23343 3.0
15:44:57.046 23344 0.0
15:44:58.046 23345 0.0
15:44:59.046 23346 0.0
15:45:00.045 23347 1.0
15:45:01.046 23348 0.0
15:45:02.046 23349 0.0
15:45:03.046 23350 0.0
15:45:04.061 23351 0.0
15:45:05.019 23352 0.0
15:45:06.020 23353 0.0
15:45:07.046 23354 0.0
15:45:08.005 23355 0.0
15:45:09.005 23356 0.0
15:45:10.005 23357 0.0
15:45:11.210 23358 0.0
15:45:12.074 23359 0.0
15:45:13.005 23360 0.0
15:45:14.005 23361 0.0
15:45:15.180 23362 0.0
15:45:16.005 23363 0.0
15:45:17.004 23364 0.0
15:45:18.005 23365 0.0
15:45:19.005 23366 0.0
15:45:20.005 23367 0.0
15:45:21.054 23368 0.0
15:45:22.004 23369 0.0
15:45:23.004 23370 0.0
15:45:24.006 23371 13.0
15:45:25.046 23372 199.0
15:45:26.046 23373 935.0
15:45:27.046 23374 552.0
15:45:28.046 23375 512.0
15:45:29.046 23376 172.0
15:45:30.048 23377 227.0
15:45:31.046 23378 276.0
15:45:32.046 23379 600.0
15:45:33.045 23380 772.0
15:45:34.046 23381 571.0
15:45:35.046 23382 430.0
15:45:36.046 23383 317.0
15:45:37.046 23384 283.0
15:45:38.046 23385 288.0
15:45:39.046 23386 301.0
15:45:40.045 23387 284.0
15:45:41.046 23388 203.0
15:45:42.046 23389 110.0
15:45:43.046 23390 51.0
15:45:44.045 23391 22.0
15:45:45.046 23392 10.0
15:45:46.046 23393 3.0
15:45:47.046 23394 2.0
15:45:48.045 23395 1.0
15:45:49.045 23396 2.0
15:45:50.046 23397 9.0
15:45:51.046 23398 173.0
15:45:52.047 23399 161.0
15:45:53.046 23400 124.0
15:45:54.046 23401 108.0
15:45:55.047 23402 81.0
15:45:56.045 23403 64.0
15:45:57.046 23404 50.0
15:45:58.047 23405 21.0
15:45:59.046 23406 27.0
15:46:00.045 23407 13.0
15:46:01.046 23408 13.0
15:46:02.046 23409 11.0
15:46:03.046 23410 8.0
15:46:04.046 23411 14.0
15:46:05.046 23412 111.0
15:46:06.056 23413 1077.0
15:46:07.046 23414 827.0
15:46:08.045 23415 243.0
15:46:09.046 23416 420.0
15:46:10.046 23417 182.0
15:46:11.046 23418 469.0
15:46:12.046 23419 631.0
15:46:13.046 23420 1064.0
15:46:14.046 23421 592.0
15:46:15.046 23422 499.0
15:46:16.046 23423 380.0
15:46:17.046 23424 314.0
15:46:18.045 23425 255.0
15:46:19.046 23426 136.0
15:46:20.046 23427 133.0
15:46:21.046 23428 295.0
15:46:22.045 23429 353.0
15:46:23.046 23430 687.0
15:46:24.048 23431 815.0
15:46:25.045 23432 395.0
15:46:26.046 23433 345.0
15:46:27.046 23434 296.0
15:46:28.046 23435 355.0
15:46:29.046 23436 337.0
15:46:30.046 23437 261.0
15:46:31.046 23438 168.0
15:46:32.045 23439 67.0
15:46:33.046 23440 21.0
15:46:34.046 23441 94.0
15:46:35.046 23442 108.0
15:46:36.045 23443 58.0
15:46:37.047 23444 37.0
15:46:38.046 23445 12.0
15:46:39.046 23446 9.0
15:46:40.045 23447 3.0
15:46:41.046 23448 2.0
15:46:42.048 23449 63.0
15:46:43.046 23450 540.0
15:46:44.045 23451 704.0
15:46:45.046 23452 658.0
15:46:46.046 23453 372.0
15:46:47.047 23454 321.0
15:46:48.047 23455 415.0
15:46:49.046 23456 730.0
15:46:50.046 23457 445.0
15:46:51.045 23458 398.0
15:46:52.046 23459 907.0
15:46:53.046 23460 548.0
15:46:54.046 23461 612.0
15:46:55.045 23462 498.0
15:46:56.046 23463 374.0
15:46:57.046 23464 298.0
15:46:58.046 23465 150.0
15:46:59.046 23466 53.0
15:47:00.048 23467 189.0
15:47:01.046 23468 356.0
15:47:02.045 23469 310.0
15:47:03.046 23470 213.0
15:47:04.046 23471 114.0
15:47:05.046 23472 153.0
15:47:06.045 23473 190.0
15:47:07.046 23474 112.0
15:47:08.046 23475 60.0
15:47:09.046 23476 31.0
15:47:10.046 23477 11.0
15:47:11.046 23478 9.0
15:47:12.046 23479 9.0
15:47:13.046 23480 23.0
15:47:14.046 23481 190.0
15:47:15.046 23482 953.0
15:47:16.046 23483 524.0
15:47:17.046 23484 539.0
15:47:18.205 23485 831.0
15:47:19.005 23486 346.0
15:47:20.046 23487 269.0
15:47:21.046 23488 347.0
15:47:22.046 23489 467.0
15:47:23.047 23490 513.0
15:47:24.045 23491 439.0
15:47:25.046 23492 357.0
15:47:26.046 23493 469.0
15:47:27.046 23494 363.0
15:47:28.046 23495 310.0
15:47:29.046 23496 194.0
15:47:30.046 23497 84.0
15:47:31.045 23498 34.0
15:47:32.046 23499 8.0
15:47:33.046 23500 4.0
15:47:34.046 23501 0.0
15:47:35.136 23502 0.0
15:47:36.027 23503 1.0
15:47:37.045 23504 1.0
15:47:38.046 23505 0.0
15:47:39.046 23506 0.0
15:47:40.046 23507 0.0
15:47:41.045 23508 0.0
15:47:42.068 23509 0.0
15:47:43.005 23510 34.0
15:47:44.046 23511 196.0
15:47:45.045 23512 148.0
15:47:46.046 23513 127.0
15:47:47.046 23514 101.0
15:47:48.046 23515 147.0
15:47:49.046 23516 820.0
15:47:50.046 23517 497.0
15:47:51.046 23518 231.0
